trajectory,inter,intra,dissociation time
807,13.24621029,157.0007577,1.76999996
808,17.02491766,153.8397856,1.369999969
809,9.775317084,160.3115511,0.969999978
810,5.333153824,165.5083488,1.049999977
811,8.590184846,161.9397141,1.259999972
812,5.338919657,165.0628306,5.83999987
813,11.62878013,158.4896497,0.629999986
814,14.3219035,156.5094353,0.689999985
815,12.18791151,158.851737,0.589999987
816,8.705979843,161.8385847,1.489999967
817,13.25393753,157.3819157,0.769999983
818,8.237825733,161.6197141,5.589999875
819,18.36000872,151.5699071,1.34999997
820,12.48475325,158.1598142,1.539999966
821,12.53694796,158.2233452,1.289999971
822,9.140772981,161.3181558,0.949999979
823,15.46398613,155.1107219,1.019999977
824,15.97920472,154.3568692,2.099999953
825,6.219792852,164.2362116,1.34999997
826,16.43271951,154.352752,1.969999956
827,9.228164546,160.7674768,2.119999953
828,7.505081201,162.9472623,0.979999978
829,11.67231437,157.8798713,1.839999959
830,9.5315198,161.1156397,1.309999971
831,6.275614153,164.5565833,2.139999952
832,6.432454753,164.2301787,2.569999943
833,9.973419157,160.199757,4.539999899
834,9.075327663,160.8045032,1.189999973
835,9.198655754,161.4636026,0.90999998
836,6.174256612,164.0496783,9.319999792
837,10.19819628,160.3622159,1.019999977
838,15.61035468,155.0199714,1.419999968
839,19.43034267,151.5886633,2.24999995
840,12.7071664,158.0553967,0.659999985
841,14.80445418,156.2675197,1.149999974
842,5.271972409,165.1745675,3.12999993
843,11.91468978,158.1643317,1.299999971
844,12.91855082,158.0070479,1.839999959
845,8.687893495,162.1717655,1.919999957
846,8.562667191,161.1599857,1.279999971
847,9.901449464,160.5769407,0.969999978
848,15.96763989,154.6888206,0.759999983
849,10.51429321,159.1812294,1.559999965
850,9.214256898,160.6358685,1.559999965
851,5.179958685,165.3818585,0.939999979
852,9.889919514,160.9928663,0.969999978
853,9.669002859,160.2720658,1.319999971
854,12.09337084,158.5284203,2.569999943
855,8.847019728,161.7603288,0.979999978
856,15.22949035,155.3460615,1.819999959
857,14.66173624,155.6007577,0.499999989
858,14.4549025,156.1409435,0.839999981
859,12.0674975,158.6339528,1.379999969
860,6.267207005,164.5219299,2.569999943
861,15.95780343,155.0081058,5.569999876
862,5.802012152,165.2316941,3.309999926
863,17.47183431,152.4675197,1.249999972
864,11.46703259,158.8071337,1.539999966
865,11.17543059,159.1980415,3.179999929
866,7.825648749,162.457198,1.139999975
867,11.77368678,158.5178699,1.33999997
868,17.45166791,153.4009292,0.869999981
869,7.710519943,162.6105075,0.949999979
870,6.698651465,164.2965404,6.979999844
871,10.62863831,160.157441,1.269999972
872,5.882229736,164.4147677,3.369999925
873,8.483168978,161.4297784,1.379999969
874,9.159025733,161.6051322,2.339999948
875,7.037459757,163.4133095,5.229999883
876,9.150100214,161.761644,1.669999963
877,8.192224875,162.580629,1.509999966
878,9.699279056,161.1582702,0.88999998
879,13.95140629,156.6836741,2.109999953
880,8.518199714,162.008649,2.66999994
881,8.350286919,162.4071623,1.419999968
882,8.235478914,161.5406576,0.819999982
883,4.731884918,165.3214439,1.259999972
884,7.855042888,162.4182273,0.999999978
885,13.9678406,156.372995,0.649999986
886,11.01586948,158.8994568,0.88999998
887,6.730321515,164.0278342,1.059999976
888,9.605244174,161.3151251,0.969999978
889,10.56831151,159.8261472,1.539999966
890,13.89792466,156.3506362,1.79999996
891,9.798953967,160.1483774,1.32999997
892,11.9408985,158.7738813,2.969999934
893,16.43824861,154.2846462,0.88999998
894,17.41175482,153.043188,1.179999974
895,8.040401287,162.9363688,4.669999896
896,8.478933381,162.3092638,1.919999957
897,12.78301515,156.9787991,2.299999949
898,17.83633667,152.7126948,1.34999997
899,15.18416741,155.7595282,0.509999989
900,16.45458199,154.039757,1.049999977
901,11.70781887,159.0684346,0.929999979
902,5.13674153,164.7265046,1.949999956
903,17.82650908,152.7843746,0.709999984
904,12.80935454,157.5367691,1.77999996
905,9.997642173,160.6395282,2.719999939
906,7.502520801,162.7432023,0.769999983
907,15.01852223,155.8138528,1.999999955
908,8.08935797,162.5375697,1.459999967
909,11.02164646,159.76802,1.379999969
910,9.614309507,161.379228,2.039999954
911,7.530374124,162.8812152,0.999999978
912,12.29043074,158.4821873,1.139999975
913,11.44135225,159.1462616,1.739999961
914,7.745448034,162.6926233,2.069999954
915,18.50519271,151.6247748,0.769999983
916,11.34276154,158.6117084,0.729999984
917,11.28083931,159.7348249,1.649999963
918,13.94192209,155.6394139,0.729999984
919,12.61806648,157.4759543,0.849999981
920,9.296875911,160.6866762,2.309999948
921,4.937617012,164.9445175,2.079999954
922,10.00033953,160.6185704,0.90999998
923,8.58963045,161.9305647,0.87999998
924,7.409980129,163.2583703,2.409999946
925,11.4000659,158.4352395,1.459999967
926,6.44729564,163.9634167,2.609999942
927,10.46030722,159.8920515,4.90999989
928,9.450745818,160.6232309,1.839999959
929,15.15261029,155.1419157,0.629999986
930,19.62896712,150.5698213,4.979999889
931,12.22839242,158.2256898,2.199999951
932,8.278779843,162.0496497,9.149999796
933,5.924986848,165.0919943,4.059999909
934,8.459301072,161.9342244,1.399999969
935,8.920025304,161.9839743,4.02999991
936,8.902624875,161.7180415,10.86999976
937,8.251339671,162.1017155,1.079999976
938,16.14724961,153.5928949,1.439999968
939,14.08804732,156.4074482,1.169999974
940,12.45615969,158.250965,0.87999998
941,18.0322203,152.0758971,0.659999985
942,10.05959986,160.3417441,2.889999935
943,11.26998242,158.8266333,1.119999975
944,13.38132395,157.5432595,0.989999978
945,8.700913653,160.9594711,1.109999975
946,9.091838027,161.5882916,1.869999958
947,19.45518585,151.1993853,1.849999959
948,10.28385804,160.224346,1.309999971
949,8.642393853,161.6618585,1.539999966
950,8.474456469,161.7921229,3.439999923
951,7.296127949,163.4054182,2.69999994
952,6.173376269,164.1154968,0.969999978
953,19.27406819,151.1276769,2.399999946
954,5.72578456,164.809421,1.369999969
955,19.97673038,150.623574,1.209999973
956,13.04016912,157.1376841,1.449999968
957,13.52306605,156.7776555,0.969999978
958,10.87975683,159.8597999,1.619999964
959,11.60656283,159.1745104,0.89999998
960,13.68452881,156.4591137,1.679999962
961,11.02822402,158.9374553,0.719999984
962,7.024313796,163.5128663,1.539999966
963,16.93424603,153.351837,1.459999967
964,11.32083874,158.6092209,1.539999966
965,9.485045461,161.1035454,0.949999979
966,10.30189292,159.8391565,1.76999996
967,9.089078342,161.4781272,0.859999981
968,11.23053738,159.3888063,1.77999996
969,14.66638613,155.7998999,1.009999977
970,14.47022059,156.5391137,1.419999968
971,13.83289564,156.9287348,1.849999959
972,15.67551637,154.5103217,1.76999996
973,7.148116798,163.0297498,1.039999977
974,11.7304822,158.2487062,1.199999973
975,12.24896397,157.3204432,2.129999952
976,10.31089878,160.4373553,1.239999972
977,17.93421086,150.9952109,0.649999986
978,8.082771551,161.5145533,0.809999982
979,15.73584861,155.2723517,1.299999971
980,13.03934768,157.255797,1.089999976
981,5.771551537,164.655168,2.179999951
982,11.27939285,159.3408578,0.669999985
983,11.9533797,158.3241029,1.229999973
984,5.23146233,165.3761973,11.98999973
985,7.666803288,162.9477484,1.309999971
986,4.42171594,166.2426733,4.93999989
987,12.01645961,158.7213867,3.279999927
988,19.9217045,150.8969121,1.229999973
989,8.530798427,161.9406862,1.519999966
990,8.186436741,162.1845747,4.02999991
991,5.038495926,165.4199714,2.559999943
992,16.96106233,154.074153,1.489999967
993,7.359932094,163.6663188,1.409999969
994,9.398420157,161.2306648,2.189999951
995,13.29905375,157.3101501,1.469999967
996,13.32285533,157.2584846,1.009999977
997,17.77647877,151.8338099,1.619999964
998,6.955881201,163.9127234,6.139999863
999,21.30306347,149.365218,1.419999968
1000,11.93476583,158.5309078,1.539999966
