trajectory,inter,intra,dissociation time
104,22.37322359,207.0222873,4.139999908
105,11.79904632,217.2993424,0.829999981
106,18.80885018,210.7144961,2.419999946
107,16.76738799,212.3476626,1.029999977
108,20.83891737,208.1066047,0.499999989
109,19.2170366,208.4466476,0.90999998
110,17.0422406,212.4940243,1.139999975
111,10.00654825,218.2484775,5.82999987
112,10.38627291,217.9807434,1.689999962
113,8.20101401,221.2003574,0.689999985
114,5.011758256,224.1055754,0.869999981
115,20.07485561,209.2275482,0.709999984
116,22.80346891,206.5461187,1.999999955
117,16.89118813,211.1721086,0.749999983
118,28.36503374,200.6621158,1.089999976
119,15.72934024,212.6986562,1.639999963
120,5.877677913,222.426233,3.279999927
121,16.88869836,212.4937956,1.34999997
122,12.40379857,217.283817,2.059999954
123,20.49261773,206.6314939,0.789999982
124,14.10816655,213.1130665,0.859999981
125,8.418888492,220.4510222,1.34999997
126,15.70510979,213.1356254,1.689999962
127,28.43259485,201.066376,1.619999964
128,20.21995754,209.0030736,0.759999983
129,23.43148549,205.1219871,0.649999986
130,20.19629149,209.1082059,0.999999978
131,13.64705804,215.0561401,1.089999976
132,26.73445933,201.8115082,2.189999951
133,18.92896626,208.7641029,0.979999978
134,20.97499857,208.1469192,1.179999974
135,18.33612252,210.6787848,0.629999986
136,13.09139428,214.6278056,0.699999984
137,23.30503574,205.3423159,0.779999983
138,33.65570393,194.6943674,3.809999915
139,29.39374768,199.5212152,0.719999984
140,14.39043503,214.5877484,3.039999932
141,20.57604189,207.290965,0.639999986
142,14.06319757,215.4571694,1.459999967
143,36.19096569,192.8201716,0.579999987
144,20.38685733,209.1741387,1.029999977
145,9.907373124,219.674639,1.549999965
146,6.102411866,222.4694925,1.409999969
147,17.45782974,209.8012437,0.779999983
148,14.63158871,213.8811866,1.489999967
149,11.00220572,216.9381129,2.099999953
150,15.67718499,213.2441315,0.939999979
151,16.18237727,210.9217298,0.949999979
152,24.18991322,204.9825161,0.749999983
153,25.15311951,203.2357255,2.079999954
154,22.316204,205.3884918,1.059999976
155,16.56307691,212.351351,3.539999921
156,30.38918299,198.7880915,0.709999984
157,29.39031866,199.5810007,0.549999988
158,24.26667491,203.3188992,1.869999958
159,26.03754467,203.455025,0.679999985
160,17.82873009,211.0061615,0.599999987
161,18.50180715,210.6842173,0.569999987
162,19.89413767,209.0919657,0.43999999
163,18.65520815,210.159757,1.309999971
164,27.8212782,200.7391137,2.509999944
165,14.82300229,213.6995425,0.949999979
166,30.76456883,197.3325947,0.479999989
167,19.9084945,208.8645175,1.019999977
168,11.50988606,216.9945818,1.79999996
169,19.2149574,209.7751966,0.969999978
170,8.666426162,220.6237169,0.939999979
171,20.89316383,206.9597284,3.379999924
172,25.65142573,202.8610007,4.599999897
173,22.0215158,207.6092781,1.389999969
174,22.26656655,205.5261044,0.849999981
175,24.23111523,203.1122373,0.769999983
176,19.41110579,209.0071909,0.709999984
177,22.72212223,204.9775697,1.279999971
178,34.711201,194.2986276,0.88999998
179,10.55735139,217.5920944,1.32999997
180,18.16172766,209.1649321,0.979999978
181,14.06497026,214.4806433,0.869999981
182,18.68224918,210.717441,0.579999987
183,6.94933138,221.1332523,0.88999998
184,13.54997069,214.6260615,2.68999994
185,17.61137169,210.9970122,0.649999986
186,17.6891867,211.4825304,1.249999972
187,24.34444618,204.532995,1.279999971
188,9.648666333,218.988406,1.149999974
189,17.70962731,211.8383274,1.389999969
190,25.67650593,203.2356397,0.959999978
191,15.77200214,212.8361544,0.819999982
192,13.666606,215.1226162,1.299999971
193,13.78344003,215.6654896,1.029999977
194,16.12701573,212.5414582,0.809999982
195,14.25886991,214.9886633,0.799999982
196,18.10434439,211.1037169,1.979999956
197,21.60158985,208.3874625,0.489999989
198,27.21958184,201.4147391,0.609999986
199,10.9691787,218.4918799,0.779999983
200,21.59583803,207.6672623,0.549999988
201,25.08851194,204.0125661,1.699999962
202,16.63702688,211.8216011,1.969999956
203,11.89180658,216.8122516,1.32999997
204,40.78657484,188.1928663,0.809999982
205,14.33761844,215.1907505,0.89999998
206,19.85124046,209.0851894,0.519999988
207,17.62684646,212.0349821,0.869999981
208,13.87894053,215.1207291,1.319999971
209,20.09103288,209.1395997,0.499999989
210,29.61459142,199.6145104,3.159999929
211,24.12544203,205.3337384,0.89999998
212,11.83086076,217.1603574,1.199999973
213,23.01692423,205.1357684,0.569999987
214,24.04458885,204.7893495,0.639999986
215,12.25411022,216.6786705,0.619999986
216,35.34301029,193.9346533,0.759999983
217,9.667333953,219.6404432,0.88999998
218,13.12007848,216.2076483,0.87999998
219,8.249545818,220.1145818,0.829999981
220,9.429368835,219.1054039,0.799999982
221,14.28898284,212.6528234,0.929999979
222,15.13366476,214.4467906,0.829999981
223,13.40880843,216.1615297,0.489999989
224,25.10927648,203.8091065,0.869999981
225,23.36825004,205.9377698,1.489999967
226,40.45689335,189.047391,1.32999997
227,15.53920272,213.6406433,0.749999983
228,32.82365361,196.6175697,0.559999988
229,21.88992695,207.9042602,0.859999981
230,13.41026662,214.5789993,0.89999998
231,18.01703774,211.4909364,0.619999986
232,14.33301201,214.1736812,0.779999983
233,26.35493881,202.0370979,1.249999972
234,31.89201558,197.0113367,2.079999954
235,18.56987491,209.7450036,2.139999952
236,11.80702402,217.9042888,4.239999905
237,12.61874725,216.4827877,0.689999985
238,22.31346204,205.9018585,1.35999997
239,18.58454282,210.1020586,0.619999986
240,10.97077641,217.9198999,1.249999972
241,16.20058513,212.419228,0.739999983
242,11.59086619,216.7116941,3.399999924
243,3.772498499,225.3016869,0.739999983
244,15.43005704,214.1140672,0.829999981
245,14.51446533,213.1939528,4.279999904
246,16.82174253,211.6628878,1.279999971
247,10.63687706,218.6790994,1.679999962
248,25.82019685,202.8568835,0.709999984
249,18.02786347,210.8949678,1.249999972
250,23.04304518,203.7084632,1.589999965
251,21.94504232,206.7601573,0.44999999
252,8.21055168,220.7971265,1.129999975
253,14.85380915,213.4462187,0.749999983
254,13.00044189,215.4743531,1.209999973
255,15.23134425,213.441158,0.529999988
256,28.0549797,201.0817012,0.719999984
257,21.80988435,206.2640315,0.559999988
258,12.83260286,214.1150965,0.819999982
259,9.452307505,218.3678485,1.499999966
260,12.14765675,216.575025,0.979999978
261,18.62116297,210.4418728,1.039999977
262,25.53845504,203.3196998,0.829999981
263,12.10614682,215.7623016,1.409999969
264,16.41332938,211.8672623,0.859999981
265,7.752099929,220.9061758,0.679999985
266,15.07347348,214.0875911,1.489999967
267,18.83957756,209.7520944,0.599999987
268,20.84397841,208.2453324,1.189999973
269,16.39746462,212.9267906,0.619999986
270,15.96798499,212.6644889,2.419999946
271,14.99158642,213.6125375,1.009999977
272,22.62930336,207.1520372,1.219999973
273,10.51833638,218.8990279,0.859999981
274,29.67389921,199.5987848,0.779999983
275,15.15278013,213.4785561,0.729999984
276,13.52575197,216.2289207,0.789999982
277,19.91926505,209.4737813,0.719999984
278,16.69129335,212.9203288,0.749999983
279,14.22243045,215.5207577,1.009999977
280,10.70441044,217.7318227,2.339999948
281,22.89997698,205.2785561,0.789999982
282,18.99359242,210.4359543,0.759999983
283,11.13436898,217.5212723,0.999999978
284,12.13407505,215.681644,1.119999975
285,12.24736226,216.7835168,1.169999974
286,13.11477155,215.6973695,2.22999995
287,10.9951461,218.5838027,0.959999978
288,9.746346104,218.4617441,1.029999977
289,27.70792924,201.6326948,0.90999998
290,24.31814482,204.5861758,2.139999952
291,21.65106662,207.1559543,0.809999982
292,12.56698742,215.5455182,1.499999966
293,16.9949737,211.8181701,1.189999973
294,14.06566733,215.1988992,1.469999967
295,27.7618223,201.5012866,0.509999989
296,22.36885247,206.1729664,0.45999999
297,18.81675268,209.9353395,1.369999969
298,16.51680643,213.037584,0.849999981
299,17.34618885,211.7733667,0.919999979
300,10.36955868,217.9617584,1.699999962
301,19.81967877,208.0787563,0.589999987
302,16.01012051,213.2698642,1.269999972
303,17.45976397,211.3016297,1.129999975
304,31.74347177,196.9753395,0.869999981
305,18.72061573,210.0937956,0.729999984
306,13.63987548,214.746233,1.029999977
307,15.31143803,213.2583131,3.939999912
308,11.3257065,217.8499071,1.089999976
309,6.485278771,222.9464618,1.259999972
310,20.14968277,208.6066476,0.729999984
311,12.6252253,216.3153538,2.029999955
312,24.59698485,204.1967834,2.129999952
313,27.11412709,201.8202287,0.649999986
314,15.57396297,212.9987848,0.929999979
315,20.02917212,208.9464046,1.489999967
316,12.18473667,217.3161258,3.229999928
317,22.97499685,206.2467048,0.749999983
318,10.57803417,216.5749392,0.839999981
319,9.593092924,219.8463903,1.409999969
320,15.92042902,211.491737,0.579999987
321,24.18972566,204.2652323,0.829999981
322,10.19073209,217.6345247,0.939999979
323,20.72420143,208.5242173,1.219999973
324,12.33120729,216.2395568,1.259999972
325,13.74130536,215.6262044,0.989999978
326,14.32610936,215.1923231,1.019999977
327,19.62303574,208.8436455,0.689999985
328,19.95502402,208.6734668,1.439999968
329,19.46798842,209.4421873,1.629999964
330,12.40216969,216.552466,0.749999983
331,15.42798213,213.2174839,1.599999964
332,20.40313381,208.1594996,2.419999946
333,12.42081044,216.9833167,0.999999978
334,21.91369421,206.8423302,0.629999986
335,14.66831894,214.2112223,1.159999974
336,16.86607477,211.9432023,0.989999978
337,17.86167219,210.5072337,1.069999976
338,9.90161787,219.008792,1.069999976
339,24.49790379,204.7163259,0.609999986
340,16.13071551,212.9367691,0.87999998
341,24.76566076,204.4236883,1.209999973
342,26.31814053,201.8646033,0.719999984
343,26.08054796,203.6774124,1.529999966
344,19.63341229,208.4375268,0.87999998
345,28.06164761,201.5292781,1.079999976
346,12.68102859,216.4418728,2.269999949
347,11.22633095,217.0472194,0.579999987
348,29.2629634,199.5397427,0.969999978
349,25.57706376,203.0524803,1.439999968
350,33.98287534,194.7794568,1.009999977
351,22.82987291,206.1937813,0.499999989
352,11.17084846,217.9299929,2.489999944
353,19.19127334,209.5937241,1.949999956
354,16.05958813,212.9089778,0.579999987
355,8.179522659,220.4230307,1.419999968
356,8.432394139,219.6328663,1.32999997
357,17.91854139,211.2417298,1.189999973
358,33.78957012,195.4662044,0.639999986
359,7.250043603,222.2191994,1.299999971
360,28.85303317,200.0883059,2.039999954
361,20.22962387,209.3314796,1.019999977
362,22.52283388,204.8744389,1.139999975
363,25.80303946,203.1998142,1.269999972
364,11.22817856,217.8836169,0.869999981
365,15.79622859,213.4739814,2.359999947
366,19.32872209,209.4897927,0.489999989
367,15.02833981,213.894539,0.959999978
368,18.47293624,210.8235454,1.299999971
369,14.98181658,213.5729664,1.509999966
370,15.96098971,212.6690636,0.709999984
371,7.908396426,219.9357112,0.689999985
372,24.66435297,203.7293638,0.619999986
373,19.34583345,210.1987563,1.199999973
374,15.95413452,213.6104503,1.729999961
375,34.43754582,193.9079771,0.479999989
376,17.00082016,211.0857041,0.799999982
377,17.28208106,210.9484346,0.809999982
378,22.1904253,205.5112366,0.969999978
379,7.022520515,220.7602144,1.319999971
380,13.27884846,216.2863617,0.919999979
381,22.23813767,206.7107505,0.639999986
382,18.09815768,209.9148678,0.589999987
383,22.45185061,207.0326376,1.029999977
384,9.694553109,219.038985,0.679999985
385,12.75218828,216.4638885,2.829999937
386,22.68059171,206.73797,0.789999982
387,13.78315668,215.7973553,6.649999851
388,12.20399328,215.6889064,1.429999968
389,16.77054682,212.1661615,0.90999998
390,14.38475096,214.9884918,0.749999983
391,20.64212795,207.2236598,2.569999943
392,14.23336569,215.1292495,1.089999976
393,14.20580372,215.1699071,1.919999957
394,24.36947977,205.6246891,0.87999998
395,18.30532166,210.2602859,1.229999972
396,25.6846406,203.2146819,0.599999987
397,24.73386719,204.88396,0.729999984
398,20.01999585,208.9379414,0.679999985
399,16.72697169,211.902173,0.859999981
400,14.86011451,213.261401,0.569999987
401,37.89584375,190.8102788,1.399999969
402,15.5390629,213.2161687,1.009999977
403,21.20115583,208.2947391,0.959999978
404,23.15515182,205.1601858,0.90999998
405,7.074050751,222.2743531,0.669999985
406,17.82689878,211.3236169,0.739999983
407,11.93751065,217.0307505,2.25999995
408,15.90244446,212.8767834,1.509999966
409,19.58787348,209.587777,0.659999985
410,17.18284132,211.6015868,2.329999948
411,15.37125618,212.9765404,1.199999973
412,8.540967977,220.4166548,1.609999964
413,13.24915897,216.4466476,0.989999978
414,18.48521844,210.1363688,1.239999972
415,7.821494639,221.7895497,2.609999942
416,19.27591494,208.4793281,1.419999968
417,13.73621344,214.6488492,0.739999983
418,11.24580029,217.7237026,0.929999979
419,23.06449107,206.0851322,1.80999996
420,23.37269836,206.0815583,0.659999985
421,21.7826569,207.6399285,0.549999988
422,22.13086991,206.5708792,1.679999962
423,22.57520615,207.017827,1.239999972
424,11.92020629,217.7154396,1.549999965
425,9.398965118,220.579228,0.959999978
426,14.89792609,214.1618442,0.639999986
427,22.0339564,206.8971408,1.289999971
428,9.169438313,219.6449321,0.89999998
429,17.50700629,210.329564,2.759999938
430,10.08740172,217.9601001,2.709999939
431,29.04946433,200.5860043,0.629999986
432,14.80738771,214.5369693,0.919999979
433,8.84033238,219.4549678,2.639999941
434,7.220158828,221.2256326,3.399999924
435,16.5210203,212.457827,0.829999981
436,25.03567277,203.4284918,1.039999977
437,15.25864603,213.7627591,1.509999966
438,19.05420143,209.2892209,1.32999997
439,12.84310836,216.1625018,2.979999933
440,16.46224946,212.1931237,0.829999981
441,41.54161244,187.996955,1.249999972
442,17.31097513,211.4285204,0.769999983
443,15.82102745,213.6253467,0.859999981
444,13.15870865,214.8107934,3.059999932
445,16.25107491,213.2441601,0.819999982
446,24.45508692,204.3395139,0.759999983
447,12.73818799,215.4485633,1.34999997
448,20.39778284,209.1985847,1.869999958
449,21.16228034,207.2369264,0.549999988
450,28.85048392,200.3498356,0.90999998
451,27.26383431,201.7403431,1.239999972
452,29.50628263,197.6445318,1.139999975
453,22.80958528,205.0469335,1.129999975
454,14.84738284,213.5387991,0.729999984
455,18.35962902,209.474782,0.749999983
456,21.97173624,207.0285776,1.749999961
457,13.66557727,215.5102359,3.799999915
458,22.96636097,206.6474196,1.189999973
459,37.26119299,190.9098928,1.389999969
460,18.48370736,210.479614,0.689999985
461,17.79767591,211.2991994,0.799999982
462,16.76716212,212.337055,0.959999978
463,16.4865351,212.0352109,1.059999976
464,15.00657513,213.8318656,0.87999998
465,25.28803731,202.9442888,1.029999977
466,25.11535282,203.3357112,0.999999978
467,12.1124762,216.3179557,0.579999987
468,18.37047477,210.652995,1.619999964
469,16.90843074,212.3344246,0.689999985
470,20.80049507,208.6368978,1.35999997
471,23.93657255,205.0448463,0.749999983
472,23.36222116,206.0505361,0.789999982
473,23.42871265,205.8751537,0.88999998
474,20.07232895,208.4473338,1.989999956
475,20.92434182,208.1737384,1.299999971
476,17.75892395,211.6224303,0.719999984
477,17.9422446,210.3952109,0.769999983
478,30.98691394,198.4799571,0.549999988
479,13.06527934,215.1138099,0.779999983
480,27.43345347,200.3453181,0.579999987
481,14.45801015,213.9169836,1.089999976
482,38.21850393,190.7906648,2.22999995
483,8.861063474,220.2997999,1.119999975
484,14.90153553,214.0313796,2.179999951
485,11.1622366,217.0177412,0.829999981
486,25.06922559,203.5763117,0.709999984
487,10.53964246,219.1297069,4.749999894
488,18.11445189,210.9878628,0.569999987
489,15.02242216,214.1190136,0.719999984
490,10.49159929,219.0603145,1.549999965
491,27.71347777,200.5356826,0.779999983
492,10.5362466,217.0429878,1.049999977
493,29.61969478,198.6746676,0.88999998
494,23.07877384,205.1853467,0.559999988
495,10.54678327,217.7667048,1.969999956
496,15.99871894,213.643188,0.869999981
497,10.46844303,219.5168978,0.709999984
498,13.64903031,214.8979128,0.709999984
499,12.23691079,217.7044317,0.709999984
500,13.12241959,215.4539957,1.289999971
501,9.188792137,217.9449178,1.199999973
502,9.780730379,219.2147105,0.629999986
503,13.57845818,215.3368549,0.999999978
504,15.93759357,213.6941387,0.709999984
505,15.75939971,212.9727377,0.709999984
506,17.13943259,210.8455325,0.619999986
507,19.10221887,209.202559,1.109999975
508,14.1100862,214.7147248,1.669999963
509,12.8062609,215.5978413,0.88999998
510,20.6163015,209.0314081,0.659999985
511,18.26303145,210.3198427,2.379999947
512,18.13938142,211.0005289,0.649999986
513,18.65613395,210.1262473,0.669999985
514,19.74613567,209.8555969,0.759999983
515,30.67852538,199.2190851,0.589999987
516,16.21241701,212.0670336,2.409999946
517,22.86892452,206.3814868,6.039999865
518,19.62532395,210.0192566,0.849999981
519,17.63889535,210.7543245,1.829999959
520,11.76067177,216.1752823,1.409999969
521,27.35124732,201.1486633,1.069999976
522,17.23956126,210.3241887,5.589999875
523,19.5309371,207.6449607,1.449999968
524,14.20516698,214.8256612,3.159999929
525,21.62557269,206.2368692,0.599999987
526,23.78230036,205.8435597,1.039999977
527,17.90741258,211.4164832,1.289999971
528,15.16923817,214.2466762,0.89999998
529,8.039731665,220.7633595,0.88999998
530,13.40002216,215.0292638,0.88999998
531,17.19466519,209.879757,1.669999963
532,12.0094589,216.7518942,1.839999959
533,24.96239042,203.0303503,0.719999984
534,8.413071766,219.5379414,1.849999959
535,23.9355238,204.7579271,1.279999971
536,33.21804074,196.2231165,1.209999973
537,9.978925661,219.5805718,0.949999979
538,16.73875525,211.0939385,0.489999989
539,12.1640659,216.2934239,2.439999945
540,16.51334425,212.6987706,1.819999959
541,13.02254968,214.5222159,0.849999981
542,26.15114067,202.1996712,1.259999972
543,12.59817627,216.9416583,0.839999981
544,8.16885361,220.3215297,1.739999961
545,18.66250565,210.4128806,0.799999982
546,44.00140629,185.4467048,0.979999978
547,8.788274911,220.9442316,1.179999974
548,13.28374482,213.8949678,5.019999888
549,17.30317069,211.6616011,0.939999979
550,16.17071523,211.765361,2.409999946
551,16.21124303,211.9196712,0.609999986
552,16.08846162,212.6704932,1.139999975
553,12.44589121,216.5222445,11.73999974
554,17.29778885,212.4413295,0.759999983
555,15.2834589,213.1026305,2.089999953
556,21.19179685,207.3038885,0.87999998
557,8.394967691,219.9646176,1.089999976
558,19.70038442,209.7601573,0.779999983
559,22.82730107,205.5491494,1.179999974
560,18.85601415,209.4282916,0.659999985
561,9.24340772,220.4155683,1.639999963
562,18.93192552,209.2047034,0.88999998
563,15.00826805,213.5492066,0.749999983
564,13.43234839,213.8732952,0.739999983
565,26.1747401,201.3125804,1.239999972
566,13.17158956,215.7095497,0.549999988
567,22.51285132,206.9094925,1.179999974
568,12.0795361,216.3741387,0.509999989
569,15.33644846,212.5647034,0.87999998
570,12.31392437,215.9104646,0.689999985
571,18.60680415,210.1774553,0.849999981
572,13.18068406,214.6938242,1.579999965
573,20.42958813,208.0793853,1.019999977
574,14.30361272,214.5395139,1.389999969
575,26.3640233,203.5074053,0.759999983
576,27.23578799,201.7678485,1.189999973
577,16.36352809,212.4720944,0.939999979
578,14.74392895,214.3116369,2.429999946
579,12.76204789,216.7635883,0.89999998
580,14.60028263,214.6826733,3.069999931
581,19.45292709,209.530193,2.079999954
582,43.09261916,184.6907648,0.869999981
583,25.70032666,203.7359685,1.299999971
584,13.04519357,216.0179986,0.869999981
585,13.39371537,216.2255182,1.35999997
586,24.08387863,204.958985,0.519999988
587,24.99849335,204.6577984,0.849999981
588,28.28963131,201.3212723,0.639999986
589,15.59610508,213.582173,0.759999983
590,7.041277627,222.1833452,0.809999982
591,6.708845318,222.2006433,0.839999981
592,21.60092566,207.0059042,0.669999985
593,12.26710979,217.3254753,1.609999964
594,22.95556469,205.9304789,0.619999986
595,15.49822487,211.8561115,0.809999982
596,12.78273152,215.8577698,1.389999969
597,11.39501086,217.5190422,1.509999966
598,29.43328992,200.1058041,3.979999911
599,23.36370936,206.4294925,1.34999997
600,9.185578413,219.0466476,1.32999997
601,21.11695425,208.3066047,3.009999933
602,17.52482588,210.6589421,2.089999953
603,14.43010365,213.509807,1.149999974
604,32.58172852,195.9263617,0.489999989
605,17.76892395,211.015654,0.819999982
606,25.50363503,203.2977698,0.509999989
607,14.56228463,214.6052752,3.219999928
608,28.25286562,200.9491494,0.919999979
609,22.31366305,206.8784132,0.779999983
610,17.54184289,211.3902073,1.119999975
611,23.27982716,204.5871194,0.749999983
612,9.216457327,218.7230164,4.669999896
613,8.781590994,220.4724946,2.899999935
614,16.4359767,212.5492638,0.639999986
615,12.68400472,216.1461758,10.02999978
616,20.73682873,207.3976126,0.539999988
617,14.45142545,215.3677627,0.589999987
618,20.64929249,207.9912938,0.649999986
619,15.79827377,214.0101358,0.949999979
620,4.994011866,222.9956397,7.699999828
621,26.08972252,203.4025304,0.829999981
622,39.89824632,188.6492495,1.239999972
623,5.600246319,223.0869907,1.029999977
624,13.48868406,215.8639171,2.719999939
625,11.93252595,216.3725947,2.279999949
626,15.2445411,213.909035,0.989999978
627,30.56341058,198.4761258,1.849999959
628,6.988499643,222.0155111,0.849999981
629,13.36373481,215.1009435,1.419999968
630,16.54278699,212.2358113,4.639999896
631,10.59780972,217.8371837,2.529999944
632,7.659241029,221.0802144,11.25999975
633,23.196202,204.2278628,0.749999983
634,14.57869635,214.5289921,1.109999975
635,5.055166405,221.7094353,6.819999848
636,31.01578113,197.7186991,0.599999987
637,39.79174339,189.617827,1.859999958
638,10.9635138,218.0391851,11.54999974
639,14.66342259,212.3681916,1.269999972
640,34.12110264,195.3883774,3.399999924
641,11.83100801,217.7118084,1.139999975
642,12.0456945,217.5460043,1.439999968
643,12.783199,213.6939671,0.699999984
644,19.68371994,208.0710365,0.679999985
645,18.44691994,211.1034882,0.729999984
646,18.43993038,210.5510079,0.579999987
647,33.75777598,195.3431451,0.569999987
648,23.90165961,204.944346,0.89999998
649,22.17252337,207.7534954,2.199999951
650,12.93061029,216.0658041,1.059999976
651,14.23063088,214.6809006,2.179999951
652,27.31005675,200.6005861,0.519999988
653,27.06682473,202.3563831,0.609999986
654,29.73127934,199.7081773,1.009999977
655,15.39327906,213.9240457,2.619999941
656,28.4496376,201.1439457,1.32999997
657,18.21651966,209.7335954,6.379999857
658,9.420158828,218.9156112,0.989999978
659,21.12665089,207.5134668,1.019999977
660,25.75751437,203.5095497,3.12999993
661,24.61521072,204.639614,0.639999986
662,26.00437727,203.0359828,0.45999999
663,23.77565161,206.1461187,1.32999997
664,26.30139428,201.262802,1.459999967
665,16.63377827,211.8658899,1.76999996
666,35.9035361,193.610822,1.169999974
667,19.25661315,209.5640172,0.89999998
668,24.03180114,205.8119943,0.679999985
669,4.642477055,224.5907791,2.789999938
670,11.24746176,217.9876054,1.569999965
671,17.48074782,210.7093495,0.729999984
672,11.49508663,218.1642173,0.779999983
673,15.23670322,212.7844317,0.619999986
674,11.98826519,215.0483631,5.939999867
675,10.65852938,218.6102502,2.739999939
676,16.3867787,212.8190279,0.749999983
677,9.987619299,219.3419442,1.309999971
678,26.9355827,202.4955397,0.979999978
679,11.47368249,216.2377841,1.249999972
680,21.1914549,207.4463045,2.639999941
681,25.08662659,204.4055325,0.809999982
682,26.93023231,199.8553109,0.89999998
683,22.87507863,206.2790422,1.179999974
684,41.34896483,188.2381844,0.549999988
685,12.85199242,216.7346247,0.589999987
686,25.98494711,203.5634453,1.389999969
687,29.57117784,198.4805861,0.949999979
688,12.38458027,216.4928234,1.659999963
689,21.33842216,207.9783131,0.599999987
690,20.45951208,208.2764975,0.709999984
691,26.41318242,202.0411866,0.769999983
692,11.34460543,218.0863045,0.859999981
693,11.75017284,216.8216583,1.149999974
694,10.32156984,217.6631737,1.029999977
695,25.79766276,203.9408578,1.379999969
696,13.88459028,214.8883345,1.019999977
697,9.496673767,219.0585704,0.969999978
698,25.65336483,203.6141387,0.679999985
699,9.671373981,218.9557827,1.33999997
700,16.34889936,212.5774267,1.759999961
701,15.98401787,212.1254182,1.719999962
702,17.58718871,211.2210293,1.029999977
